days_real,days_scheduled,target,shipping_mode,origin_city,dest_city,origin_country,dest_country,carrier_id,region,data_source,route_key,lead_time,shipping_mode_encoded,service_tier_encoded,precipitation_mm,wind_speed_kmh,extreme_weather_flag,weather_severity_index,port_wait_times,demurrage_risk_flag,news_sentiment_score,labor_strike_probability,geopolitical_risk_score
4,4,0,next day,genuk,semarang,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,4,0,1,7.385378135155401,18.613907608233077,0,8.538323536532083,3.3211252052761417,0,-0.6032220855492085,0.0251207217021827,0.10201635369642063
4,4,0,next day,bekasi utara,bekasi,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,4,0,1,10.479515728797953,2.806943416253913,0,5.033889316395355,5.53486893636736,0,-0.5207573840195281,0.030320864758512523,0.219280134133738
3,1,1,same day,pontianak barat,pontianak,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,1,2,1,13.466512719993618,1.954829613468789,0,5.973053972038085,3.303126704502101,0,-0.7771770969312759,0.22409633776492718,0.16189309642180388
2,2,1,next day,padang timur,padang,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,2,0,1,2.4299725667476575,0.5508588231919369,0,79.99428968087321,27.493774721226103,0,0.3630500035699016,0.7844223319629002,0.1833012695827783
5,5,0,express,pancoran mas,depok,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,5,1,1,2.8099677807883556,23.788393565850306,0,8.260505182070434,3.9972299617537295,0,-0.6431970054569245,0.23855704616619813,0.11228729673329671
3,3,0,next day,pontianak tenggara,pontianak,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,3,0,1,1.860934043089378,12.735290638648019,1,34.56496080883016,8.4022933319937,0,-0.6796114089689633,0.04473768507836403,0.14578350609626578
4,4,0,reguler,beji,depok,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,4,0,1,30.575353695748298,14.196611884209588,0,16.489125043562197,1.6065638011161414,0,0.3351815036933581,0.14677871103806894,0.42568201793454497
1,1,1,express,pontianak utara,pontianak,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,1,1,1,37.42801066650507,11.900934460221663,0,96.85732004145095,21.77871640973457,0,0.35960120995660194,0.959057162096757,0.2530605265290527
2,2,0,second class,tegucigalpa,brooklyn,honduras,ee. uu.,second class,usa_global,0,honduras->ee. uu.,2,0,1,1.4208811724026449,2.9701137376301165,0,1.4593865902500929,9.840316859224188,0,-0.542241545093489,0.03661991220710613,0.18768315364603763
1,1,0,reguler,singosari,malang,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,1,0,1,2.7707785293709444,26.28477889585101,0,8.99374508050368,11.079445050849516,0,0.45312609130877557,0.281476083554631,0.20055161854575873
4,4,0,next day,cinambo,bandung,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,4,0,1,1.261436594561102,14.674544706830646,1,34.90693804987364,24.43032318822558,1,-0.6486245074206971,0.17776609120735384,0.07038908635391859
2,2,0,same day,sei beduk,batam,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,2,2,1,1.2316544248455363,21.59022964686695,0,6.969730663998299,3.919525415263344,0,-0.3667936436298178,0.14378789330450673,0.01579824866947569
0,0,0,same day,vittoria,caguas,italia,puerto rico,same day,usa_global,0,italia->puerto rico,0,2,1,0.3262586041158718,2.0962878528570235,0,77.9232329432744,34.66668109478873,1,0.13595851890862276,0.9674395469617567,0.09250560987525058
5,5,0,next day,pondok aren,tangerang,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,5,0,1,3.200295067030842,6.1316708000857965,0,3.1196192668380758,0.09703706119541232,0,-0.4062818436653619,0.19886155651083462,0.12471521832830272
1,1,0,next day,sagulung,batam,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,1,0,1,17.44527135136741,10.224459615446726,0,10.045446425180982,2.455851764477103,0,-0.21668586849396732,0.09819448460765152,0.1020205417309491
5,4,1,standard class,zanyán,murfreesboro,irán,ee. uu.,standard class,usa_global,0,irán->ee. uu.,4,0,1,11.355679564251588,3.383044149145743,0,5.557185070444358,13.31009704978636,0,0.0017070776977570201,0.14569598287757926,0.41064496023098324
3,3,0,same day,medan belawan,medan,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,3,2,1,0.6793320778287479,12.91825322482147,0,4.14720879857794,4.946440521947243,0,-0.18713849316878406,0.03359697362924855,0.3831894771108592
24,28,0,standard,sp,brazil_customer,brazil,brazil,olist_carrier,south_america,1,brazil->brazil,28,0,1,2.364417714233237,14.632100804527465,0,5.335397327051535,10.292245266427107,0,-0.8788257548527758,0.3427053502931726,0.1568526600229807
4,4,0,reguler,wirobrajan,yogyakarta,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,4,0,1,0.463004367348015,15.795228650475572,0,4.923770342081877,15.66955406218742,0,-0.9028858455070343,0.16663577320204223,0.37570368396940346
5,5,0,express,sukolilo,surabaya,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,5,1,1,6.553613997236019,10.55236234083531,0,5.787154301145001,1.8293391825541674,0,-0.527973882402593,0.04395261991742902,0.5121292776526094
4,4,0,next day,pontianak tenggara,pontianak,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,4,0,1,1.3747796368582963,16.44938327706865,0,5.484726837863914,3.810277438354234,0,0.1948038953633784,0.015544239842145438,0.13931070309679408
2,2,0,second class,mumbai,caguas,india,puerto rico,second class,usa_global,0,india->puerto rico,2,0,1,7.988022586204214,12.407528296647724,0,6.917467523476002,0.12426297679765197,0,0.22055038128262217,0.1605731338875621,0.39372349737351714
30,20,1,truck,europe,europe,europe,europe,truck,europe,3,europe->europe,20,0,1,24.329132244677968,10.499858509390924,0,12.881610450688465,15.391350368350949,0,-0.7277564374416192,0.2619122007219094,0.1326434721739823
15,20,1,standard,sp,brazil_customer,brazil,brazil,olist_carrier,south_america,1,brazil->brazil,20,0,1,1.9039589676809106,1.9476815916476857,0,73.74173916541483,20.868608881880313,0,0.11653819035648394,0.7757601035264954,0.1565690443589738
5,5,0,next day,sukarame,bandar lampung,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,5,0,1,0.041774048692259105,17.63914133319785,0,5.308452019436259,13.773198098385118,0,0.27829114326196325,0.08545743909529865,0.15661855655612214
2,4,0,standard class,yibuti,endicott,yibuti,ee. uu.,standard class,usa_global,0,yibuti->ee. uu.,4,0,1,6.31238895206279,1.386995142694531,0,2.9410541236334757,0.5592578611520462,0,-0.5901188852132679,0.2958147065099985,0.25211568158172537
3,3,0,reguler,medan denai,medan,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,3,0,1,8.937599950545145,7.416024943046414,0,5.799847463131982,10.530153991320152,0,-0.9046119245499689,0.1125706394162983,0.14946152467493842
4,4,0,express,bogor barat,bogor,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,4,1,1,26.441337375521574,0.1773871013484815,1,40.629751080613175,6.277485524256488,0,-0.3477356594494885,0.3519306599972628,0.365338177614881
5,5,0,next day,mulyorejo,surabaya,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,5,0,1,2.248024120477689,16.920848379757075,0,5.9754641621181985,6.628803443574605,0,-0.4293313660503124,0.20846389932563503,0.23976350138276215
1,1,0,express,gedong tengen,yogyakarta,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,1,1,1,4.279914652786986,5.400459934179996,0,3.3321038413687933,2.620301038080093,0,-0.647514245842694,0.1288134616190963,0.270140994501038
16,21,0,standard,pr,brazil_customer,brazil,brazil,olist_carrier,south_america,1,brazil->brazil,21,0,1,9.177339709968628,35.91466032515718,0,14.445333981534606,2.585629043473397,0,-0.5461638184630218,0.21511852009859522,0.2062544656349351
2,1,1,first class,bonn,caguas,alemania,puerto rico,first class,usa_global,0,alemania->puerto rico,1,1,1,10.946756306637033,5.983361563556293,0,6.173710991721701,3.1243281300094714,0,0.059368987745227475,0.321905193868507,0.546896946912374
5,5,0,next day,ngargoyoso,surakarta,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,5,0,1,28.666135124538165,6.28563233944533,0,13.352143751648866,8.433118592424188,0,0.3239300349186318,0.030895250914642586,0.5366215980517735
5,5,0,same day,nusa dua,denpasar,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,5,2,1,11.80722124996796,16.818651071725004,0,9.768483821504685,20.59663487236631,0,-0.8491622805259964,0.2367819543147561,0.12366343781267893
1,1,0,reguler,pakis,malang,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,1,0,1,5.258756468108113,2.8363015487202206,0,2.9543930518593116,5.386985800938375,0,-0.46118433274144466,0.0866522262889779,0.07624118646694432
4,4,0,express,nanggalo,padang,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,4,1,1,0.10744178647181192,2.5109555636703353,1,30.796263383689826,4.421241688739171,0,0.21122213337002016,0.09556241581548444,0.24286788297589282
4,4,0,next day,beji,depok,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,4,0,1,11.63134745799454,6.908110474291331,0,6.724972125485216,7.304455033182153,0,0.06193800181648479,0.08638492218036643,0.13522227162821845
2,4,0,standard class,leipzig,caguas,alemania,puerto rico,standard class,usa_global,0,alemania->puerto rico,4,0,1,0.8161269150488362,3.7083577885414445,0,1.4389581025819678,3.805882112499325,0,-0.5472270626631468,0.15237296295930444,0.1885861858887876
29,35,0,standard,sp,brazil_customer,brazil,brazil,olist_carrier,south_america,1,brazil->brazil,35,0,1,26.697805959644068,0.6121130964275634,0,10.862756312785898,20.659471290490536,0,-0.5271566553235458,0.06998492362149669,0.20220793732069872
5,4,1,express,pakis,malang,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,4,1,1,1.7781885294512543,6.096738635620542,0,2.5402970024666645,18.753252997779278,0,-0.16303282152263332,0.059432426481237643,0.39114950998028364
5,5,0,same day,panjang,bandar lampung,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,5,2,1,0.7365802937043923,7.092759717103373,0,2.4224600326127685,11.398135755334298,0,-0.45927336686242326,0.03656594617273251,0.4802656873153475
2,2,0,same day,cipayung,jakarta,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,2,2,1,2.163257980140011,15.2338479143435,0,5.435457566359054,10.164768707693975,0,-0.3884936482566581,0.12542472145099223,0.12051802314986919
2,2,0,express,sukabumi,bandar lampung,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,2,1,1,0.12657421292470586,2.2494163176633997,0,0.7254545804689022,2.5537466109987492,0,-0.4873315792273838,0.30670950843617995,0.34186506640852865
3,3,0,reguler,kuta,denpasar,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,3,0,1,3.4536302406238475,13.632283650116195,1,35.4711371912844,1.7146360288871436,0,0.32904204318850727,0.11181252587829889,0.39777705230056876
3,3,0,same day,lakarsantri,surabaya,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,3,2,1,0.7170198174826709,0.40669202592865705,0,0.40881553477166543,0.34629786339029944,0,-0.7147742157591773,0.2386101072670806,0.26469581082867516
2,4,0,standard class,nagpur,caguas,india,puerto rico,standard class,usa_global,0,india->puerto rico,4,0,1,0.5330435612269272,22.11168390707679,0,6.846722596613808,0.2779644431363374,0,-0.3719859166751336,0.07877945207896758,0.12323365048961143
3,3,0,next day,kemuning,palembang,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,3,0,1,34.5980916413703,3.7869059274439043,0,14.975308434781294,11.296619199396954,0,-0.1814595512893603,0.3288270306334608,0.26778319704708986
2,1,1,first class,philadelphia,fort lauderdale,estados unidos,ee. uu.,first class,usa_global,0,estados unidos->ee. uu.,1,1,1,3.573649090605635,18.959767970492063,0,7.117390027389873,1.879396907994263,0,-0.6215555906903797,0.3343667881867474,0.24960237426419485
2,2,0,next day,rungkut,surabaya,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,2,0,1,0.13618265439690952,34.04481777668368,0,10.267918394763866,17.484167311244057,0,0.4215030086424054,0.07760800106455021,0.2691105319102949
5,4,1,same day,tembalang,semarang,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,4,2,1,6.411491903414632,54.95813793312384,0,19.052038141303,1.4622048560975964,0,-0.5542268575191185,0.13751766259429862,0.37813176516873565
2,2,0,next day,beji,depok,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,2,0,1,19.382673375655976,7.7918462427371065,0,10.090623223083522,11.692182122021986,0,-0.9486035151777366,0.24652297276846663,0.18476158909248067
1,1,0,next day,lubuk begalung,padang,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,1,0,1,4.605521433813162,18.570859493604136,0,7.413466421606506,10.97840892595532,0,-0.09372969234854556,0.06712801698538351,0.2536255161825948
1,1,0,same day,pontianak kota,pontianak,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,1,2,1,19.186310275683987,4.926455058827713,0,9.152460627921908,4.931438777821273,0,-0.33821256533979394,0.18104253903810327,0.18046186198028236
2,2,1,next day,sukabangun,palembang,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,2,0,1,12.738977839573444,22.703925751881442,0,75.0194687994778,21.174588013355784,0,-0.05787135922011544,0.7330783684615093,0.5271849545464783
2,2,0,reguler,kerobokan,denpasar,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,2,0,1,23.426474046946414,17.693078527973192,0,14.678513177170522,2.148792180046929,0,-0.18322175215376268,0.15836910183997993,0.13920114367014505
4,4,0,reguler,cinere,depok,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,4,0,1,0.585833624057031,24.052757831271837,0,7.450160799004363,21.903974229175613,0,-0.3950378138802382,0.16159371664363748,0.4545675430830817
1,1,1,express,candisari,semarang,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,1,1,1,3.286855168957471,24.048066324740823,0,73.16657545359269,27.816038379932714,0,0.4627184495942922,0.9289644467857636,0.4179579131439004
22,37,0,standard,sp,brazil_customer,brazil,brazil,olist_carrier,south_america,1,brazil->brazil,37,0,1,11.677628027554992,26.13327258750995,1,42.51103298727498,1.2657169514456925,0,-0.3078579747639518,0.15838105320094598,0.2631560427944821
2,2,0,reguler,bengkong,batam,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,2,0,1,2.293101116976365,16.404973900212127,0,5.838732616854184,4.536425124022283,0,-0.03510062328303154,0.0340402988602377,0.5241126761161174
4,4,0,same day,makassar selatan,makassar,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,4,2,1,10.388484320303073,9.207711378123959,0,6.917707141558417,26.787548217414425,1,-0.6008492625004072,0.4482621768758271,0.1533600944935751
2,2,0,same day,sukabumi,bandar lampung,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,2,2,1,4.645015047832245,1.3904707073531928,0,2.2751472313388557,17.078412537875806,0,-0.4990098069378248,0.25291948741152076,0.2432596590428048
3,3,1,same day,padang barat,padang,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,3,2,1,7.642184861134986,3.623895940426832,0,78.71263437020075,21.329206331559558,0,-0.9154829334602232,0.8781408447952594,0.3350551144841045
4,4,0,express,tamalanrea,makassar,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,4,1,1,4.336331958515166,0.009816526737411818,0,1.7374777414272902,0.10121419216615538,0,-0.6305612561030537,0.06916349092883248,0.0862322039935921
30,20,0,truck,europe,europe,europe,europe,truck,europe,3,europe->europe,20,0,1,0.44731096891389094,10.924470033964415,0,3.4562653977548807,8.005318415273738,0,-0.10813417659717295,0.24662933531879122,0.12041464750452917
3,3,0,next day,tanjung karang pusat,bandar lampung,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,3,0,1,6.953392903264154,32.97971405798816,0,12.67527137870211,1.3189447932394414,0,-0.8434946360162314,0.1702056345553891,0.16208826011343944
4,4,0,standard class,kochi,bridgeton,india,ee. uu.,standard class,usa_global,0,india->ee. uu.,4,0,1,1.6602619653102622,48.63867283767555,0,15.25570663742677,12.535160062718232,0,0.2831142166614242,0.0779759098116867,0.23578696697349374
13,13,0,road,hyderabad,kolkata,india,india,delhivery,india,4,india->india,13,0,1,14.237165176382755,37.431230099054005,0,16.924235100269303,28.716871588554802,1,0.11473885675714679,0.1356190954773,0.2639565749161256
3,4,0,standard class,new york city,pittsfield,estados unidos,ee. uu.,standard class,usa_global,0,estados unidos->ee. uu.,4,0,1,2.943634496371436,11.851725803416745,0,4.732971539573597,19.47054435766232,0,-0.8751314366559395,0.06493460513650852,0.32912999213101674
1,1,0,express,berbek,surakarta,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,1,1,1,32.271674734627425,4.864480074892254,0,14.368013916318645,9.832868468701662,0,-0.8318552327783737,0.3333146150309752,0.1404983172960593
4,4,0,same day,gedebage,bandung,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,4,2,1,10.234140187977665,12.993733974390079,0,7.991776267508089,1.869746950647644,0,-0.8524621309371384,0.052305648416434494,0.21301011665497982
5,5,0,same day,tanjung karang timur,bandar lampung,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,5,2,1,3.6722310408322203,2.0242331357655017,0,2.0761623570625387,12.535741575401763,0,0.314071138365114,0.051470796815771845,0.6220938049605165
5,5,0,express,tembalang,semarang,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,5,1,1,0.5713061766949358,45.48067395909097,0,13.872724658405266,13.94831529779989,0,-0.8688888673557245,0.18140978511656608,0.19404269380063102
37,28,1,standard,mg,brazil_customer,brazil,brazil,olist_carrier,south_america,1,brazil->brazil,28,0,1,6.783440320062856,2.1150044495326443,0,3.347877462884936,1.2580048161263848,0,0.4629290491871647,0.05051214050747361,0.4003061043050045
5,5,1,next day,keparakan,yogyakarta,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,5,0,1,2.1614070877132083,0.6294920690748854,0,94.63192769291601,20.7582876297913,0,-0.0220488996181174,0.9674038364218888,0.05353340407841813
2,2,0,express,pontianak timur,pontianak,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,2,1,1,5.842899584345612,0.0213808025378701,0,2.343574074499606,11.898859804519944,0,-0.4097246371857206,0.08313699273331471,0.2064017828108772
30,20,0,truck,europe,europe,europe,europe,truck,europe,3,europe->europe,20,0,1,1.032802107818215,26.09984487537253,1,38.24307430573904,7.406077584469867,0,0.2851974813382929,0.15072110025666327,0.08318844400169169
12,10,1,sea,pune,pune,india,india,bluedart,india,4,india->india,10,0,1,22.439468738335393,3.3711369182378275,0,9.987128570805506,14.160307870477116,0,0.3093098583976497,0.3105026385071869,0.18597392688303951
2,2,0,reguler,biringkanaya,makassar,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,2,0,1,3.6073955981491057,11.428118538784343,0,4.8713938008949444,17.350489224890136,0,0.1860457495380381,0.017765460499086023,0.3207737946906474
3,23,0,standard,sp,brazil_customer,brazil,brazil,olist_carrier,south_america,1,brazil->brazil,23,0,1,18.51583896560127,2.0935111964961926,1,38.03438894518936,2.712105833811402,0,-0.48859042451515067,0.12305825719456236,0.2826165338716321
2,2,0,reguler,prajurit kulon,semarang,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,2,0,1,6.043249979879904,1.7487849775050863,0,2.9419354852034876,16.242165704766876,0,0.14059547960170327,0.3583498795525591,0.0702954753120734
5,5,1,reguler,gedong tengen,yogyakarta,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,5,0,1,1.8976203370046012,1.5508258818719,0,92.18145646367248,34.75293239771423,0,-0.1808305935736474,0.7991459694928886,0.30250534328839945
2,2,0,express,cilodong,depok,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,2,1,1,4.7552868103501,5.622008046023623,0,3.588717137947127,9.188587697850947,0,-0.6748537562305177,0.07740321374091394,0.19753811143570033
3,3,0,same day,pondok melati,bekasi,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,3,2,1,1.3037482953315798,1.3898949298573637,0,0.9384677970898411,1.9846656088076577,0,0.20137973821188027,0.14825040789037958,0.20094654948015211
5,5,0,same day,pecatu,denpasar,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,5,2,1,7.783003900106163,53.279577075207335,0,19.097074682604664,18.288905023195092,0,-0.6936849684205304,0.3244101692048692,0.15678324641223348
2,2,0,same day,tandes,surabaya,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,2,2,1,19.819293414608715,2.810392939057504,0,8.770835247560738,8.224780973643275,0,-0.4906239523210536,0.1078252380608746,0.23580017738237982
2,2,0,next day,pondok gede,bekasi,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,2,0,1,7.551411231120859,9.197042111098275,0,5.779677125777827,10.301506362918792,0,-0.2532663119329561,0.09753968909996652,0.05119923858326534
2,2,0,reguler,padang timur,padang,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,2,0,1,8.459144696084497,18.643674153187135,0,8.976760124389939,20.04531015084697,0,-0.14952338231784146,0.3325522413654607,0.16974841137488741
11,23,0,standard,sp,brazil_customer,brazil,brazil,olist_carrier,south_america,1,brazil->brazil,23,0,1,25.710958478648028,21.183400476223305,0,16.639403534326203,2.8302326156423527,0,-0.6331038601604374,0.0878512510618027,0.1346806542266229
1,1,1,reguler,sagulung,batam,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,1,0,1,34.1062713203793,28.759931355094814,0,84.80947930776465,26.225795970922118,0,-0.21069982605279636,0.6648554428583026,0.1319702420243033
1,1,0,same day,semampir,surabaya,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,1,2,1,10.10030608505558,43.99610228219778,0,17.238953118681568,4.182318104674765,0,-0.025447149877636743,0.09301372244298355,0.11865848307000426
1,1,0,next day,makassar city,makassar,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,1,0,1,0.17706674957938706,38.737630045818165,1,41.6921157135772,5.865045977115265,0,-0.014221868865920806,0.08841925658205295,0.0707879987230848
3,4,0,standard class,mainz,chandler,alemania,ee. uu.,standard class,usa_global,0,alemania->ee. uu.,4,0,1,3.7052932239272174,8.38216813912955,0,3.996767731309752,8.170458144414695,0,0.4389089886564137,0.30224019984187306,0.23339806078114955
2,2,0,second class,franklin,mission,estados unidos,ee. uu.,second class,usa_global,0,estados unidos->ee. uu.,2,0,1,6.310329790716366,14.277800930490178,0,6.807472195433599,21.147314609560325,0,-0.6549070658140748,0.08088926071899293,0.22221511209209824
2,2,0,express,singosari,malang,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,2,1,1,11.89340070379463,28.58960142230498,0,13.334240708209347,0.945299726580972,0,-0.06909314090058727,0.13887177560990585,0.16985536335872253
1,1,0,same day,tenayan raya,pekanbaru,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,1,2,1,30.756698258279382,11.622286015467477,0,15.789365107951998,21.380937124001797,0,0.0027013263067727777,0.07983651870940832,0.026237091941238435
26,39,0,standard,pr,brazil_customer,brazil,brazil,olist_carrier,south_america,1,brazil->brazil,39,0,1,3.5113841850041263,22.219106561024237,0,8.07028564230892,7.4289891741630445,0,-0.02704567419744941,0.1892777849883336,0.5121101371574185
4,20,0,standard,sp,brazil_customer,brazil,brazil,olist_carrier,south_america,1,brazil->brazil,20,0,1,11.204724990368085,10.404626674687925,0,7.603277998553612,6.118421027414173,0,-0.18171611971639212,0.2311541619600368,0.16690321238298178
3,4,0,standard class,neiva,caguas,colombia,puerto rico,standard class,usa_global,0,colombia->puerto rico,4,0,1,3.3381580916787312,9.59919479682241,0,4.215021675718216,8.54420489175977,0,0.16294349587849188,0.4824742829059489,0.24435234201879327
2,2,1,next day,pontianak kota,pontianak,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,2,0,1,4.932091601497693,15.75526166840112,0,82.4951432899576,43.433038542574856,0,0.40578226491547786,0.8008361253649596,0.09191761759818726
5,4,0,same day,gemolong,surakarta,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,4,2,1,10.24335242893927,23.250217949164544,1,83.73953073164044,40.32635140652174,0,-0.23943355124603594,0.8247258640890176,0.42213837317913666
5,5,0,next day,bulang,batam,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,5,0,1,0.9905678642944419,6.147199864627855,0,2.2403871051061333,3.3431111447541086,0,-0.5466895169776333,0.10174501912369817,0.4117208190048315
1,1,0,next day,medan area,medan,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,1,0,1,2.594837293007563,12.298016348255768,0,4.727339821679755,3.9909967915849296,0,0.23953084644611922,0.10824856716834208,0.42871532154492914
6,3,1,reguler,sekupang,batam,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,3,0,1,0.7435175569760683,21.27024287736662,0,6.678479886000413,1.166716572990388,0,-0.4595075313537915,0.1653588396645332,0.47853022080104624
30,20,0,truck,europe,europe,europe,europe,truck,europe,3,europe->europe,20,0,1,2.2180915900183327,9.93357312578579,0,3.86730857374307,2.7537435107108847,0,-0.3123138902679399,0.0733880350864382,0.15622908837307112
2,2,0,reguler,pasar rebo,jakarta,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,2,0,1,15.033554241102939,1.2787196303289141,0,6.3970375855398505,2.814078131762147,0,-0.08408084233649105,0.030810310720310305,0.46429378876603233
1,1,0,same day,mijen,semarang,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,1,2,1,14.503830891361813,12.450998855037277,0,9.536832013055909,3.120911752649815,0,-0.13690391215317765,0.28825693327225566,0.41565340459823846
2,2,0,express,medan johor,medan,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,2,1,1,33.877695633773136,24.864831591649263,0,21.010527731004032,2.874101568307952,0,0.019708960346717763,0.22891559871976036,0.07845331607964043
3,3,0,next day,medan polonia,medan,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,3,0,1,0.4389400296943862,22.759936173972022,0,7.003556864069361,59.08580949110619,1,0.19115646944537867,0.4323254623447242,0.5732214953476429
3,3,0,next day,berbek,surakarta,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,3,0,1,0.21237767289009524,12.284609504261484,0,3.770333920434483,2.9830370364054506,0,0.49769707401433205,0.08179039799690878,0.5319599998147296
4,4,0,express,makassar selatan,makassar,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,4,1,1,4.002242961567801,4.1336601554501105,0,2.840995231262154,1.0261887958469613,0,0.4408502153748637,0.08615550241105696,0.49674590308972527
3,3,1,reguler,tembalang,semarang,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,3,0,1,14.409641333947196,34.37442593720209,0,76.44864330373854,31.55427833482047,0,0.027076707428539626,0.857627922447876,0.3327699551816435
3,3,0,next day,menteng,jakarta,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,3,0,1,11.583656632790452,3.967376010142088,0,5.823675456158807,3.7171198472513653,0,-0.9227001786881248,0.12225381179709657,0.29615868826193087
2,4,0,standard class,milan,bismarck,italia,ee. uu.,standard class,usa_global,0,italia->ee. uu.,4,0,1,5.631855024419127,8.678055052506766,0,4.85615852551968,21.146767557471875,0,-0.507638644972965,0.05922942297539712,0.10678655628753529
